client_id,ds,age,gender,annual_income,credit_score,debt_to_income_ratio,loan_amount,vehicle_value,down_payment,vehicle_type,vehicle_year,annual_mileage,driving_history_accidents,location_risk,loan_term_months,interest_rate,payment_history_late,insurance_coverage_level,is_high_risk
Client_1,2023-06-29,70.5,male,27354.57,601,0.43,37040.17,41849.96,3975.27,SUV,2020,28597.0,0,rural,60,13.5,1,comprehensive,0
Client_1,2023-06-30,27.5,male,18697.26,454,0.38,36996.73,52523.71,5426.53,sedan,2013,26198.0,4,urban_high,84,9.66,0,comprehensive,1
Client_1,2023-07-01,31.5,female,43820.5,540,0.4,90159.89,99629.55,26588.13,truck,2018,26303.0,0,urban_low,72,9.5,1,comprehensive,0
Client_1,2023-07-02,20.5,female,33258.19,420,0.34,27023.41,36521.9,6548.63,luxury,2015,9399.0,2,rural,60,10.06,1,comprehensive,1
Client_1,2023-07-03,56.5,female,55878.43,702,0.5,27610.7,36618.74,10407.26,sports,2010,23387.0,1,urban_low,72,6.38,1,basic,1
Client_1,2023-07-04,43.5,female,48786.87,669,0.33,76710.22,106091.35,22688.57,truck,2014,7251.0,3,urban_high,72,7.71,1,basic,1
Client_1,2023-07-05,31.5,female,203739.53,850,0.32,95063.73,115576.99,18489.97,sedan,2018,8586.0,4,urban_high,36,5.42,0,basic,0
Client_1,2023-07-06,29.5,female,26308.63,466,0.39,33973.68,39708.53,9722.7,luxury,2021,8534.0,4,urban_low,60,7.63,0,basic,0
Client_1,2023-07-07,59.5,male,113259.75,800,0.27,81840.35,92537.21,24607.85,luxury,2024,21066.0,1,urban_high,48,8.5,0,basic,1
Client_1,2023-07-08,65.5,male,21180.99,589,0.33,61525.13,89772.42,20570.98,sports,2010,13440.0,5,urban_low,84,4.84,0,basic,1
Client_1,2023-07-09,58.5,female,37239.83,566,0.35,14268.05,19641.42,4595.7,SUV,2024,29489.0,3,rural,48,12.74,0,basic,0
Client_1,2023-07-10,18.5,female,34357.09,429,0.35,46615.34,59360.33,4533.42,luxury,2021,21974.0,3,urban_low,36,10.19,0,basic,1
Client_1,2023-07-11,58.5,male,10919.92,539,0.59,77398.32,108128.45,23740.01,truck,2011,27572.0,2,urban_high,36,4.12,0,basic,1
Client_1,2023-07-12,45.5,male,42473.31,533,0.59,30335.36,36165.68,8179.89,truck,2022,10709.0,2,rural,72,11.41,1,basic,0
Client_1,2023-07-13,21.5,male,56522.53,573,0.38,22413.78,28139.98,3564.19,sports,2015,18403.0,3,urban_high,48,11.15,0,comprehensive,1
Client_1,2023-07-14,62.5,female,66207.59,661,0.38,48481.5,66774.37,15961.81,sports,2016,6964.0,3,urban_low,48,5.51,0,comprehensive,0
Client_1,2023-07-15,27.5,male,167040.62,850,0.18,96735.84,118324.35,12983.21,luxury,2013,26237.0,4,urban_low,36,9.38,1,comprehensive,0
Client_1,2023-07-16,39.5,female,32939.43,556,0.4,75698.18,113386.78,20888.38,truck,2012,22473.0,3,urban_low,84,10.41,1,comprehensive,1
Client_1,2023-07-17,20.5,male,57980.06,424,0.37,96526.4,113955.74,34048.97,truck,2023,12194.0,1,rural,60,6.91,1,comprehensive,1
Client_1,2023-07-18,48.5,male,57287.26,593,0.39,74209.05,91919.92,17612.4,sports,2015,24334.0,4,urban_high,72,7.26,1,basic,1
Client_1,2023-07-19,26.5,female,24748.37,475,0.44,58426.42,73049.07,14199.62,luxury,2014,24956.0,1,rural,84,6.98,0,basic,1
Client_2,2023-01-01,65.0,female,33153.33,604,0.4,51068.57,61276.0,5655.59,truck,2011,8931.0,1,urban_high,48,6.69,1,basic,1
Client_2,2023-01-02,36.0,male,34160.28,560,0.5,58828.45,85987.2,18567.76,SUV,2017,11465.0,2,urban_low,72,5.21,1,comprehensive,1
Client_2,2023-01-03,19.0,female,67365.11,662,0.24,62120.73,86846.55,18606.57,sports,2017,7580.0,2,urban_high,60,4.41,1,comprehensive,0
Client_2,2023-01-04,59.0,female,16947.14,476,0.58,62345.3,82303.87,16782.14,truck,2022,10358.0,4,urban_low,36,14.47,0,basic,1
Client_2,2023-01-05,41.0,female,61248.06,601,0.38,46598.76,57795.34,3104.42,SUV,2022,14735.0,0,urban_high,48,12.37,1,basic,0
Client_2,2023-01-06,19.0,female,65698.18,663,0.35,55451.31,73247.04,17511.27,SUV,2024,15977.0,1,urban_low,60,14.74,1,basic,0
Client_2,2023-01-07,24.0,female,60027.71,558,0.16,54690.7,68489.42,5897.63,SUV,2010,28859.0,2,rural,60,4.51,1,basic,1
Client_2,2023-01-08,47.0,female,40494.15,560,0.54,51508.94,68335.8,16946.59,luxury,2013,15041.0,5,urban_high,84,13.59,0,comprehensive,1
Client_2,2023-01-09,58.0,female,58329.6,773,0.41,89757.36,111655.13,11602.84,luxury,2017,28303.0,2,rural,60,8.03,0,comprehensive,0
Client_2,2023-01-10,39.0,male,41684.22,604,0.54,72925.02,84003.31,15326.61,SUV,2017,25717.0,5,urban_high,48,14.23,1,basic,1
Client_2,2023-01-11,38.0,male,14430.87,408,0.44,74099.02,106830.79,24412.23,sedan,2019,5226.0,3,rural,36,9.06,1,comprehensive,1
Client_2,2023-01-12,70.0,female,92129.99,780,0.25,25358.48,33321.05,6834.09,sports,2022,11267.0,1,urban_low,60,9.65,1,comprehensive,0
Client_2,2023-01-13,35.0,male,59644.45,597,0.42,93681.07,138166.61,10512.23,SUV,2017,19076.0,3,urban_low,36,6.99,0,comprehensive,1
Client_2,2023-01-14,45.0,male,83737.86,726,0.29,37989.28,46783.35,6326.38,sports,2018,14398.0,5,rural,84,12.27,1,basic,1
Client_2,2023-01-15,58.0,male,20188.09,593,0.34,45083.89,58727.28,16495.26,sedan,2022,8035.0,4,rural,72,8.35,1,comprehensive,1
Client_2,2023-01-16,56.0,male,66544.55,755,0.26,23235.09,32935.9,3955.08,truck,2024,25546.0,1,rural,48,6.64,1,comprehensive,0
Client_2,2023-01-17,40.0,male,54672.7,618,0.35,63314.35,94187.89,7879.47,luxury,2015,19824.0,3,urban_low,60,13.42,0,comprehensive,0
Client_2,2023-01-18,50.0,female,25467.69,491,0.52,55474.48,75655.19,11532.9,SUV,2023,23776.0,3,rural,36,11.48,0,comprehensive,1
Client_2,2023-01-19,56.0,female,51171.59,615,0.53,29777.33,41644.29,12335.31,truck,2018,20689.0,4,urban_low,48,8.77,1,comprehensive,1
Client_2,2023-01-20,60.1,male,39794.5,652,0.55,79430.94,95183.91,12063.43,sedan,2019,25079.0,0,urban_high,48,9.66,0,basic,1
Client_2,2023-01-21,27.1,female,41692.44,474,0.54,83180.16,103010.34,17230.95,sports,2012,19088.0,2,urban_low,72,7.18,1,comprehensive,1
Client_2,2023-01-22,38.1,female,37932.18,513,0.52,29116.47,40196.67,3771.79,SUV,2013,14630.0,3,urban_high,48,9.48,1,basic,1
Client_2,2023-01-23,29.1,male,82599.88,739,0.31,92461.45,104169.82,14619.95,sports,2010,23446.0,2,urban_low,36,12.09,0,basic,0
Client_2,2023-01-24,18.1,female,18410.37,430,0.4,44046.84,64424.15,7997.51,sports,2020,7657.0,3,rural,84,9.1,0,basic,1
Client_2,2023-01-25,27.1,male,16861.16,511,0.44,34964.6,50077.93,9468.61,truck,2019,15653.0,5,rural,48,5.66,0,comprehensive,1
Client_2,2023-01-26,21.1,male,54628.91,683,0.48,87002.23,111360.59,28947.38,sedan,2015,29246.0,0,urban_high,60,7.09,0,basic,0
Client_2,2023-01-27,48.1,male,52346.32,656,0.51,80267.57,96981.48,28524.89,sedan,2024,8783.0,2,urban_low,48,13.5,1,comprehensive,0
Client_2,2023-01-28,56.1,female,55832.79,677,0.35,71119.6,100199.12,27171.59,sports,2023,26808.0,0,urban_low,60,9.83,1,comprehensive,0
Client_2,2023-01-29,27.1,female,151632.44,850,0.23,73741.8,90356.01,17432.05,truck,2021,17807.0,3,urban_low,36,5.38,0,basic,0
Client_2,2023-01-30,28.1,female,54738.91,576,0.58,13483.29,15885.86,3023.09,truck,2020,21681.0,1,urban_low,72,14.23,0,basic,1
Client_2,2023-01-31,38.1,female,27071.51,497,0.6,57128.31,79761.31,14566.96,truck,2015,5487.0,0,urban_low,84,11.21,0,comprehensive,1
Client_2,2023-02-01,45.1,female,224855.82,850,0.22,83886.45,115518.42,34089.62,SUV,2014,23470.0,5,rural,72,12.89,0,basic,1
Client_2,2023-02-02,65.1,male,44586.9,620,0.54,54529.3,63489.2,6158.43,luxury,2023,12497.0,4,rural,84,4.3,1,comprehensive,1
Client_2,2023-02-03,27.1,female,81744.02,547,0.38,42338.84,52328.88,7632.95,SUV,2011,24537.0,2,urban_low,72,9.28,1,basic,1
Client_2,2023-02-04,60.1,female,22607.19,486,0.52,62763.07,78993.78,12752.09,luxury,2023,13784.0,3,urban_high,72,8.61,0,basic,0
Client_2,2023-02-05,53.1,male,19897.33,508,0.44,29892.56,40936.2,10210.29,sports,2013,25969.0,3,urban_low,60,5.2,0,comprehensive,1
Client_2,2023-02-06,36.1,female,42300.5,537,0.45,53399.97,69559.36,11700.31,sports,2021,8239.0,3,urban_low,48,8.64,1,comprehensive,1
Client_2,2023-02-07,58.1,female,79432.55,736,0.21,99257.97,140279.97,11300.75,sedan,2015,28934.0,4,urban_low,48,13.92,0,basic,1
Client_2,2023-02-08,18.1,female,148653.54,850,0.1,40600.32,46841.45,10906.1,sedan,2020,18957.0,1,urban_high,72,11.25,0,comprehensive,0
Client_2,2023-02-09,47.1,female,26627.1,553,0.59,35217.17,43910.83,9472.78,sedan,2024,14193.0,1,urban_low,60,7.42,1,basic,1
Client_2,2023-02-10,56.1,male,41717.12,550,0.33,11820.64,15046.63,1798.37,luxury,2015,23507.0,2,urban_low,60,9.88,1,comprehensive,1
Client_2,2023-02-11,60.1,male,49041.37,651,0.48,20515.94,26798.23,3374.94,SUV,2010,29857.0,4,urban_low,48,11.0,1,comprehensive,0
Client_2,2023-02-12,41.1,female,49432.21,589,0.36,37032.6,51499.39,9007.34,luxury,2021,28252.0,5,urban_high,72,10.83,1,comprehensive,1
Client_2,2023-02-13,41.1,male,45756.7,585,0.36,47626.48,69026.87,4182.76,luxury,2022,9097.0,3,urban_high,72,9.42,1,comprehensive,1
Client_2,2023-02-14,58.1,male,48066.85,607,0.47,87123.31,96243.76,8862.74,sports,2023,20451.0,3,rural,48,12.91,1,comprehensive,0
Client_2,2023-02-15,23.1,male,112774.93,627,0.23,80671.09,89682.09,23764.51,sports,2016,14028.0,1,urban_low,60,7.67,1,basic,0
Client_2,2023-02-16,57.1,male,103533.56,721,0.15,26760.04,30698.57,2209.3,SUV,2013,29713.0,4,urban_low,84,7.8,1,basic,0
Client_2,2023-02-17,53.1,male,58331.96,643,0.58,11055.43,12965.98,2212.99,sports,2018,19593.0,1,urban_low,84,4.92,1,basic,0
Client_2,2023-02-18,53.1,female,21067.63,486,0.49,70476.46,88453.48,13663.27,truck,2024,9624.0,2,urban_low,48,5.54,1,comprehensive,1
Client_2,2023-02-19,62.1,male,39453.0,612,0.35,26901.0,39386.5,7872.93,luxury,2019,5602.0,5,rural,84,7.32,1,comprehensive,1
Client_2,2023-02-20,18.1,male,85940.2,716,0.11,49199.34,56022.51,8269.04,sedan,2016,27816.0,5,urban_low,36,8.49,0,basic,1
Client_2,2023-02-21,64.1,male,32122.69,559,0.5,82313.82,117664.21,19459.86,sports,2019,20857.0,0,rural,36,4.5,1,basic,0
Client_2,2023-02-22,31.1,male,35785.13,538,0.5,63659.44,85447.77,16312.15,sports,2015,18233.0,3,urban_low,36,8.58,0,comprehensive,0
Client_2,2023-02-23,62.1,female,39719.24,605,0.37,42646.47,61111.68,10397.08,sports,2015,24984.0,4,urban_low,36,7.99,1,comprehensive,0
Client_2,2023-02-24,57.1,male,75100.01,748,0.35,23156.81,26598.22,5135.31,sedan,2023,13731.0,5,urban_high,84,11.59,0,comprehensive,1
Client_2,2023-02-25,62.2,male,131641.6,850,0.16,33789.94,39124.01,11223.81,SUV,2011,19553.0,5,urban_low,60,12.64,0,comprehensive,1
Client_2,2023-02-26,49.2,female,69972.72,669,0.1,77609.61,93077.24,11590.11,SUV,2016,13169.0,0,rural,48,5.32,1,basic,0
Client_2,2023-02-27,68.2,male,18000.1,645,0.57,48116.49,56392.76,11101.3,sedan,2012,28355.0,2,urban_low,84,14.91,0,comprehensive,0
Client_2,2023-02-28,69.2,male,35823.74,675,0.38,28404.88,41047.63,10160.4,sedan,2013,29170.0,0,rural,36,14.68,1,basic,1
Client_2,2023-03-01,59.2,male,107953.94,759,0.18,18485.01,24197.25,6275.74,sedan,2015,21839.0,4,urban_high,84,10.03,0,comprehensive,1
Client_2,2023-03-02,23.2,female,22736.85,533,0.47,66798.08,97017.08,7156.81,luxury,2023,10283.0,3,rural,84,6.12,1,comprehensive,1
Client_2,2023-03-03,53.2,female,17118.56,484,0.58,63043.56,82252.36,14654.57,truck,2020,27418.0,2,rural,48,11.29,0,basic,0
Client_2,2023-03-04,33.2,male,35349.82,538,0.56,59377.13,72512.26,14303.66,truck,2013,19959.0,5,urban_low,72,11.15,1,basic,1
Client_2,2023-03-05,49.2,male,87824.31,746,0.34,57126.27,67480.84,11634.47,sedan,2019,13837.0,1,rural,60,8.36,0,basic,0
Client_2,2023-03-06,55.2,male,39412.28,592,0.38,36608.04,42284.93,4670.23,sports,2011,20821.0,2,urban_low,36,13.04,0,basic,0
Client_2,2023-03-07,60.2,male,178642.83,850,0.18,60955.72,91364.45,21121.75,sports,2020,28396.0,4,urban_high,72,10.08,1,basic,1
Client_2,2023-03-08,24.2,female,54313.02,549,0.6,96091.16,119511.54,6075.14,sports,2010,7576.0,0,rural,84,8.48,0,comprehensive,1
Client_2,2023-03-09,53.2,female,22627.73,536,0.38,96731.05,136845.07,16432.88,SUV,2020,29530.0,4,urban_low,60,9.28,1,basic,1
Client_2,2023-03-10,59.2,female,55133.19,613,0.38,30103.27,37640.75,11058.11,luxury,2019,12179.0,0,rural,84,14.89,1,comprehensive,1
Client_2,2023-03-11,30.2,female,163300.02,850,0.35,16611.32,22445.93,3676.84,truck,2023,10223.0,4,urban_high,72,7.14,0,comprehensive,1
Client_2,2023-03-12,69.2,female,57160.47,746,0.48,54963.17,72563.31,18680.72,sedan,2021,17386.0,5,rural,72,13.8,0,comprehensive,1
Client_2,2023-03-13,41.2,male,26842.59,537,0.57,47291.1,63255.9,18160.17,SUV,2018,18449.0,5,rural,84,9.56,1,comprehensive,1
Client_2,2023-03-14,68.2,male,16243.94,487,0.46,38348.17,46422.64,8148.57,SUV,2017,10679.0,3,urban_low,36,11.13,1,basic,0
Client_2,2023-03-15,63.2,male,39782.89,629,0.48,34756.86,40657.97,7376.54,sedan,2020,29190.0,2,urban_high,60,11.71,1,comprehensive,1
Client_2,2023-03-16,25.2,female,33965.12,420,0.39,64481.15,75353.74,9342.4,sports,2011,6964.0,1,rural,60,10.63,0,comprehensive,0
Client_2,2023-03-17,51.2,male,109621.32,785,0.19,19254.18,28804.83,3236.29,sports,2011,17431.0,4,rural,72,5.58,0,comprehensive,1
Client_2,2023-03-18,19.2,male,27732.51,583,0.5,32392.71,44688.62,10890.97,SUV,2017,28749.0,4,rural,72,9.73,1,comprehensive,1
Client_2,2023-03-19,34.2,male,51906.15,588,0.36,33521.62,37283.98,10515.85,luxury,2019,15859.0,1,urban_low,72,4.92,1,comprehensive,1
Client_2,2023-03-20,44.2,female,34704.25,553,0.45,14280.11,17867.44,3374.23,sports,2011,7185.0,3,urban_low,48,11.74,0,comprehensive,1
Client_2,2023-03-21,18.2,male,17787.76,463,0.53,52388.06,74194.59,20088.58,sports,2010,9301.0,1,rural,60,9.06,0,comprehensive,1
Client_2,2023-03-22,44.2,male,48002.43,682,0.51,52304.98,77339.16,4263.33,sports,2013,14282.0,0,urban_high,60,11.99,1,basic,0
Client_2,2023-03-23,36.2,female,19249.27,450,0.55,75112.03,110776.81,27833.02,sedan,2015,13548.0,5,urban_low,84,6.24,1,comprehensive,1
Client_2,2023-03-24,69.2,female,71642.56,797,0.18,82440.16,100586.98,17917.1,truck,2023,20656.0,5,urban_high,60,14.03,0,comprehensive,1
Client_2,2023-03-25,36.2,female,17022.31,520,0.33,77164.17,92187.24,6245.64,SUV,2010,25240.0,2,urban_high,48,9.5,1,basic,1
Client_2,2023-03-26,25.2,female,46879.7,567,0.36,70343.71,83245.61,7197.03,truck,2014,17980.0,1,rural,60,12.2,1,comprehensive,1
Client_2,2023-03-27,61.2,female,92850.06,805,0.32,18714.4,21760.43,2175.04,luxury,2022,8248.0,5,urban_low,48,14.1,1,basic,0
Client_2,2023-03-28,38.2,female,68588.1,703,0.31,83156.24,107675.83,9262.47,luxury,2012,22654.0,5,urban_high,36,5.18,1,basic,1
Client_2,2023-03-29,30.2,male,37337.5,548,0.45,27745.84,40459.66,9805.65,SUV,2010,7080.0,4,urban_low,84,11.73,0,basic,1
Client_2,2023-03-30,62.2,male,63434.99,710,0.15,45430.61,57768.89,7495.29,luxury,2018,25925.0,4,rural,36,11.02,1,basic,1
Client_2,2023-03-31,56.2,female,80104.78,747,0.11,98959.25,124581.0,24586.13,sedan,2013,15446.0,0,urban_high,48,9.09,1,comprehensive,1
Client_2,2023-04-01,64.2,male,25626.09,625,0.58,76378.22,88612.13,18645.54,luxury,2018,7647.0,1,rural,84,13.04,1,comprehensive,0
Client_2,2023-04-02,22.2,female,96513.84,697,0.35,34078.53,49432.01,13911.39,truck,2010,15710.0,0,urban_high,36,8.1,0,basic,0
Client_2,2023-04-03,39.3,male,86074.66,687,0.11,25232.63,31327.72,8585.27,SUV,2022,29105.0,0,urban_high,84,5.49,0,comprehensive,0
Client_2,2023-04-04,46.3,female,21097.38,531,0.34,21853.79,28941.35,6132.78,SUV,2019,23224.0,5,rural,48,5.1,1,basic,1
Client_2,2023-04-05,31.3,male,56009.71,561,0.4,15479.03,19241.8,3245.44,SUV,2021,15470.0,3,urban_low,48,7.47,0,basic,0
Client_2,2023-04-06,31.3,female,41914.35,542,0.39,81597.21,93123.03,10702.05,luxury,2012,9494.0,1,urban_high,48,11.52,1,basic,0
Client_2,2023-04-07,49.3,male,116796.31,850,0.2,93240.26,137952.55,32888.37,sedan,2011,26670.0,3,urban_low,36,12.46,1,comprehensive,1
Client_2,2023-04-08,32.3,female,82508.7,695,0.28,72933.33,95569.82,17889.88,luxury,2012,9935.0,2,urban_low,60,12.31,1,comprehensive,0
Client_2,2023-04-09,52.3,male,51501.72,682,0.58,78669.08,94420.76,17128.66,luxury,2012,6601.0,0,urban_high,48,11.11,0,comprehensive,0
Client_2,2023-04-10,70.3,male,102119.87,824,0.22,98346.35,139551.96,21350.08,truck,2014,8563.0,3,urban_low,36,8.72,1,comprehensive,1
Client_2,2023-04-11,44.3,female,194724.08,850,0.36,88083.2,107728.78,7646.16,truck,2016,27875.0,3,rural,60,4.29,1,comprehensive,1
Client_2,2023-04-12,30.3,male,17870.52,361,0.52,87031.65,113615.83,16754.56,truck,2021,15542.0,5,rural,60,5.18,1,basic,1
Client_2,2023-04-13,58.3,female,38096.89,585,0.41,71888.68,106588.24,27107.08,luxury,2013,14644.0,2,rural,84,6.18,1,basic,1
Client_2,2023-04-14,50.3,female,26804.64,484,0.37,78518.27,91146.32,11362.99,SUV,2014,25030.0,2,urban_low,36,14.28,1,comprehensive,1
Client_2,2023-04-15,33.3,male,48011.17,574,0.42,90780.7,121404.52,25433.72,sedan,2021,23491.0,3,rural,48,5.95,1,comprehensive,1
Client_2,2023-04-16,33.3,female,25787.71,519,0.58,61925.07,85193.03,8767.14,truck,2016,14183.0,5,rural,36,7.76,0,basic,0
Client_2,2023-04-17,65.3,female,88485.45,785,0.38,58372.44,85722.71,8359.81,SUV,2021,6415.0,0,urban_low,84,5.95,1,comprehensive,0
Client_2,2023-04-18,18.3,male,195992.89,850,0.15,57827.03,66267.67,18883.93,sports,2019,19935.0,4,urban_low,72,13.18,0,comprehensive,0
Client_2,2023-04-19,23.3,male,54169.39,580,0.48,20174.64,28242.47,6727.69,sports,2011,13351.0,0,rural,84,7.73,1,comprehensive,1
Client_2,2023-04-20,63.3,male,19111.08,551,0.35,18468.29,22438.84,5499.53,SUV,2017,16600.0,3,urban_high,48,13.82,1,comprehensive,1
Client_2,2023-04-21,33.3,male,33729.08,485,0.53,10903.64,15128.1,2051.6,truck,2017,22719.0,4,urban_low,48,11.96,0,comprehensive,1
Client_2,2023-04-22,43.3,female,36403.44,542,0.59,10247.64,12836.96,681.52,sedan,2015,12312.0,4,urban_high,72,12.71,0,comprehensive,1
Client_2,2023-04-23,28.3,female,114955.75,754,0.31,26550.47,30057.47,7883.97,sedan,2023,19369.0,3,rural,60,4.19,1,comprehensive,1
Client_2,2023-04-24,54.3,male,60244.78,647,0.17,12430.8,16910.68,4794.79,truck,2010,29431.0,3,urban_low,48,9.62,0,basic,0
Client_2,2023-04-25,56.3,female,55367.82,578,0.48,29515.62,38729.93,4580.18,sedan,2013,22451.0,3,urban_high,60,7.2,0,comprehensive,1
Client_2,2023-04-26,43.3,male,29611.97,535,0.56,13670.13,17272.41,1810.35,sedan,2010,23338.0,5,urban_low,72,9.72,1,comprehensive,1
Client_2,2023-04-27,25.3,male,33939.23,471,0.57,85665.44,99026.64,23220.16,sedan,2015,6091.0,0,urban_high,72,14.69,1,basic,0
Client_2,2023-04-28,44.3,female,67920.93,718,0.27,31268.35,35745.44,6548.06,sedan,2012,8734.0,1,rural,84,14.48,0,basic,1
Client_2,2023-04-29,62.3,male,44083.1,592,0.41,18272.7,25487.43,7041.41,sports,2017,11157.0,2,urban_low,48,10.4,1,basic,1
Client_2,2023-04-30,23.3,male,83321.38,610,0.25,15769.81,21830.74,6012.45,SUV,2018,7910.0,1,urban_low,48,5.78,0,basic,0
Client_2,2023-05-01,42.3,female,35933.79,557,0.56,88334.82,104566.14,27522.39,sports,2011,9369.0,2,rural,60,8.37,0,basic,1
Client_2,2023-05-02,64.3,female,6072.43,461,0.48,82644.52,93493.46,26450.06,truck,2020,20017.0,3,urban_high,36,4.8,1,basic,1
Client_2,2023-05-03,62.3,female,36546.34,658,0.5,72050.73,103453.69,14511.83,SUV,2016,9855.0,2,urban_high,36,13.55,1,basic,1
Client_2,2023-05-04,55.3,female,18331.24,545,0.56,80477.88,108091.4,19522.74,sedan,2024,5065.0,3,urban_high,60,14.76,1,comprehensive,1
Client_2,2023-05-05,60.3,female,69870.09,772,0.36,90946.39,128496.04,8590.01,SUV,2023,14142.0,5,urban_low,60,6.62,0,comprehensive,0
Client_2,2023-05-06,59.3,male,62528.05,724,0.35,86196.64,105439.94,8349.08,luxury,2011,22663.0,0,rural,84,13.46,1,comprehensive,0
Client_2,2023-05-07,38.3,male,92967.46,793,0.29,57932.19,75742.89,10201.26,luxury,2024,17696.0,3,rural,60,13.34,1,basic,0
Client_2,2023-05-08,46.3,female,33205.98,572,0.56,34264.34,46596.67,12686.11,sports,2024,20840.0,0,urban_low,84,9.36,0,comprehensive,0
Client_2,2023-05-09,42.4,female,44343.84,583,0.4,67532.11,91717.01,5634.63,sedan,2024,24959.0,4,rural,84,11.22,0,basic,1
Client_2,2023-05-10,63.4,female,32411.73,619,0.55,40616.06,53123.83,3637.82,sedan,2019,20246.0,3,rural,36,9.63,0,basic,1
Client_2,2023-05-11,31.4,female,49873.59,628,0.3,88011.33,99803.28,28606.99,SUV,2013,27807.0,2,urban_high,60,10.88,1,basic,1
Client_2,2023-05-12,28.4,female,80069.61,586,0.39,53247.38,62794.6,7141.27,luxury,2023,27607.0,1,urban_low,36,8.82,1,basic,1
Client_2,2023-05-13,22.4,female,21678.72,477,0.49,83211.99,118434.74,15031.68,truck,2020,25133.0,2,urban_high,84,5.35,1,basic,0
Client_2,2023-05-14,31.4,male,120220.19,821,0.13,95755.41,141030.02,41285.81,sedan,2021,5395.0,4,rural,48,4.58,1,comprehensive,0
Client_2,2023-05-15,55.4,female,56932.99,736,0.59,10460.24,14096.07,3117.2,sports,2015,29322.0,3,rural,36,4.6,0,basic,1
Client_2,2023-05-16,20.4,female,101254.17,640,0.38,30201.44,38676.04,8900.44,truck,2021,24197.0,5,urban_high,48,10.83,1,comprehensive,0
Client_2,2023-05-17,65.4,female,37501.64,627,0.39,33274.54,49882.04,3005.29,sports,2016,13079.0,1,urban_low,36,12.61,1,comprehensive,1
Client_2,2023-05-18,27.4,female,39427.77,524,0.47,89478.3,133770.26,12289.52,sedan,2015,12474.0,1,urban_high,36,7.67,0,comprehensive,1
Client_2,2023-05-19,29.4,female,100411.09,659,0.11,93190.87,118107.3,8137.78,SUV,2017,20921.0,3,urban_high,84,12.2,0,basic,1
Client_2,2023-05-20,42.4,male,61099.65,608,0.11,35426.41,47629.4,12331.28,SUV,2021,25750.0,3,urban_high,72,14.84,0,comprehensive,0
Client_2,2023-05-21,54.4,female,125406.33,850,0.3,79263.77,94382.93,25433.1,luxury,2020,28554.0,1,urban_low,48,13.85,1,comprehensive,0
Client_2,2023-05-22,55.4,female,17666.12,499,0.6,65038.32,95400.03,26973.55,SUV,2010,28404.0,4,urban_high,36,6.99,0,comprehensive,1
Client_2,2023-05-23,35.4,female,20561.83,363,0.35,79243.11,107051.22,24054.01,truck,2014,21889.0,2,urban_low,84,6.3,1,comprehensive,0
Client_2,2023-05-24,46.4,male,72343.57,735,0.17,20227.87,26313.82,1784.29,sports,2015,8572.0,2,urban_high,36,11.69,0,comprehensive,0
Client_2,2023-05-25,45.4,male,56742.59,600,0.5,32891.41,47905.52,4436.08,sedan,2015,9427.0,4,rural,84,5.39,0,comprehensive,1
Client_2,2023-05-26,66.4,male,42896.79,582,0.58,46043.27,61943.28,14306.67,truck,2024,25346.0,1,rural,72,5.04,1,basic,1
Client_2,2023-05-27,40.4,female,148446.84,850,0.22,75507.27,110337.06,24023.57,luxury,2013,7874.0,0,urban_low,36,5.22,0,comprehensive,0
Client_2,2023-05-28,25.4,female,84013.53,656,0.17,97213.0,135011.56,13444.06,truck,2020,8451.0,2,urban_high,36,9.35,1,basic,1
Client_2,2023-05-29,28.4,female,23134.41,534,0.56,98053.57,113631.49,20037.34,luxury,2017,19504.0,2,rural,72,12.81,0,basic,0
Client_2,2023-05-30,36.4,male,66389.96,634,0.16,79129.36,110165.37,26631.97,luxury,2018,18964.0,5,urban_high,84,10.99,0,basic,0
Client_2,2023-05-31,41.4,female,60212.5,651,0.33,56413.25,82646.76,12143.1,truck,2018,10746.0,5,rural,36,9.53,0,comprehensive,0
