unique_id,ds,y,temperature,holiday_flag,day_of_week,month,is_weekend,marketing_campaign,economic_indicator,interest_rate,local_event
Branch_1,2015-12-22,97,23.0,0,1,12,0,0,55.35,2.68,1
Branch_1,2015-12-23,72,26.5,0,2,12,0,1,57.94,5.42,0
Branch_1,2015-12-24,133,23.6,0,3,12,0,0,53.83,2.51,0
Branch_1,2015-12-25,160,25.4,0,4,12,0,0,61.41,2.0,0
Branch_1,2015-12-26,147,3.4,0,5,12,1,0,52.65,5.92,0
Branch_1,2015-12-27,115,11.4,0,6,12,1,0,50.88,5.99,0
Branch_1,2015-12-28,69,20.2,1,0,12,0,0,74.9,2.73,0
Branch_1,2015-12-29,112,15.7,0,1,12,0,0,50.06,5.79,1
Branch_1,2015-12-30,95,15.6,0,2,12,0,0,57.33,4.35,0
Branch_1,2015-12-31,65,21.8,1,3,12,0,0,66.71,5.54,0
Branch_1,2016-01-01,101,16.4,0,4,1,0,0,48.77,4.02,0
Branch_1,2016-01-02,172,27.6,0,5,1,1,1,64.16,4.28,0
Branch_1,2016-01-03,143,16.0,0,6,1,1,0,37.21,3.44,0
Branch_1,2016-01-04,171,20.9,0,0,1,0,0,54.79,5.82,1
Branch_1,2016-01-05,76,13.9,0,1,1,0,0,57.37,3.48,0
Branch_1,2016-01-06,46,25.8,1,2,1,0,0,40.38,5.66,0
Branch_1,2016-01-07,77,23.7,0,3,1,0,0,48.71,4.76,0
Branch_1,2016-01-08,169,17.8,0,4,1,0,0,56.54,3.53,0
Branch_1,2016-01-09,128,13.4,0,5,1,1,0,52.65,2.3,0
Branch_1,2016-01-10,94,23.0,0,6,1,1,0,49.58,2.04,0
Branch_1,2016-01-11,83,24.6,1,0,1,0,0,54.11,4.24,0
Branch_1,2016-01-12,121,14.5,0,1,1,0,0,51.68,3.43,0
Branch_1,2016-01-13,78,24.1,0,2,1,0,0,62.2,5.94,0
Branch_1,2016-01-14,211,19.4,0,3,1,0,0,77.58,4.82,0
Branch_1,2016-01-15,211,31.0,0,4,1,0,1,53.17,4.93,0
Branch_1,2016-01-16,149,29.9,0,5,1,1,0,52.63,3.09,0
Branch_1,2016-01-17,94,20.4,0,6,1,1,0,60.39,2.1,0
Branch_1,2016-01-18,135,30.3,0,0,1,0,0,45.33,4.62,0
Branch_1,2016-01-19,170,26.6,0,1,1,0,1,55.44,4.87,0
Branch_1,2016-01-20,135,29.1,0,2,1,0,0,55.93,4.29,0
Branch_1,2016-01-21,96,28.9,0,3,1,0,0,40.91,2.14,0
Branch_1,2016-01-22,204,31.8,0,4,1,0,0,68.52,2.46,0
Branch_1,2016-01-23,163,17.6,0,5,1,1,0,49.12,4.79,0
Branch_1,2016-01-24,175,9.8,0,6,1,1,1,63.17,5.7,0
Branch_1,2016-01-25,169,26.3,0,0,1,0,0,62.11,5.45,0
Branch_1,2016-01-26,84,26.1,1,1,1,0,1,66.29,4.46,0
Branch_1,2016-01-27,128,31.4,0,2,1,0,1,57.32,5.8,0
Branch_1,2016-01-28,189,25.5,0,3,1,0,0,33.93,3.54,0
Branch_1,2016-01-29,211,35.7,0,4,1,0,0,47.96,3.8,0
Branch_1,2016-01-30,150,23.6,0,5,1,1,0,51.39,2.53,0
Branch_1,2016-01-31,165,30.0,0,6,1,1,0,58.4,5.34,1
Branch_1,2016-02-01,154,30.1,0,0,2,0,0,54.94,2.89,0
Branch_1,2016-02-02,115,28.6,0,1,2,0,0,51.24,5.66,0
Branch_1,2016-02-03,145,26.2,0,2,2,0,0,51.47,4.21,0
Branch_1,2016-02-04,117,35.7,1,3,2,0,0,56.3,3.53,0
Branch_1,2016-02-05,252,29.8,0,4,2,0,0,42.36,4.4,0
Branch_1,2016-02-06,144,31.2,0,5,2,1,0,50.46,5.45,0
Branch_1,2016-02-07,154,33.1,0,6,2,1,0,49.37,4.23,0
Branch_1,2016-02-08,117,21.5,0,0,2,0,0,47.37,4.09,0
Branch_1,2016-02-09,125,33.6,0,1,2,0,0,66.52,5.46,0
Branch_1,2016-02-10,127,33.4,0,2,2,0,0,47.94,5.65,0
Branch_1,2016-02-11,145,22.0,0,3,2,0,0,47.41,3.76,0
Branch_1,2016-02-12,213,37.9,0,4,2,0,0,53.62,4.67,0
Branch_1,2016-02-13,156,30.9,0,5,2,1,0,44.42,4.64,0
Branch_1,2016-02-14,169,24.8,0,6,2,1,1,58.62,2.68,0
Branch_1,2016-02-15,230,30.3,0,0,2,0,1,42.08,5.96,0
Branch_1,2016-02-16,141,36.0,0,1,2,0,0,51.2,4.17,0
Branch_1,2016-02-17,248,30.8,0,2,2,0,1,43.73,4.86,1
Branch_1,2016-02-18,171,25.1,0,3,2,0,0,43.62,5.12,1
Branch_1,2016-02-19,282,37.2,0,4,2,0,1,46.75,5.25,0
Branch_1,2016-02-20,193,25.0,0,5,2,1,0,44.69,2.27,0
Branch_1,2016-02-21,74,33.2,1,6,2,1,0,55.44,4.2,0
Branch_1,2016-02-22,258,33.8,0,0,2,0,0,60.46,4.65,0
Branch_1,2016-02-23,143,38.9,0,1,2,0,0,46.89,2.22,0
Branch_1,2016-02-24,106,25.5,0,2,2,0,0,35.88,2.44,0
Branch_1,2016-02-25,267,32.1,0,3,2,0,1,51.67,5.17,0
Branch_1,2016-02-26,303,36.7,0,4,2,0,1,50.64,4.2,0
Branch_1,2016-02-27,214,29.8,0,5,2,1,0,64.17,5.73,0
Branch_1,2016-02-28,142,35.4,0,6,2,1,0,42.66,2.2,0
Branch_1,2016-02-29,170,39.5,0,0,2,0,0,65.52,2.42,0
Branch_1,2016-03-01,146,34.5,0,1,3,0,0,57.87,4.72,0
Branch_1,2016-03-02,94,34.9,0,2,3,0,1,68.23,2.77,0
Branch_1,2016-03-03,288,38.3,0,3,3,0,1,77.5,5.36,0
Branch_1,2016-03-04,234,28.7,0,4,3,0,0,61.73,3.54,0
Branch_1,2016-03-05,184,34.2,0,5,3,1,0,48.9,5.26,0
Branch_1,2016-03-06,171,37.0,0,6,3,1,0,51.21,2.68,0
Branch_1,2016-03-07,201,34.5,0,0,3,0,0,37.58,4.37,0
Branch_1,2016-03-08,116,34.0,0,1,3,0,1,64.17,3.21,0
Branch_1,2016-03-09,165,32.6,0,2,3,0,0,58.62,3.19,0
Branch_1,2016-03-10,216,30.2,0,3,3,0,0,58.72,2.14,0
Branch_1,2016-03-11,278,32.3,0,4,3,0,0,41.8,2.7,0
Branch_1,2016-03-12,189,32.9,0,5,3,1,0,63.08,2.97,1
Branch_1,2016-03-13,65,31.4,1,6,3,1,0,43.95,3.44,0
Branch_1,2016-03-14,205,30.7,0,0,3,0,0,39.78,4.42,0
Branch_1,2016-03-15,205,37.4,0,1,3,0,0,55.95,2.01,1
Branch_1,2016-03-16,161,26.2,0,2,3,0,0,62.13,5.16,0
Branch_1,2016-03-17,197,34.4,0,3,3,0,0,40.2,3.81,0
Branch_1,2016-03-18,257,33.1,0,4,3,0,0,71.05,2.03,0
Branch_1,2016-03-19,196,37.2,0,5,3,1,0,59.52,5.69,0
Branch_1,2016-03-20,183,37.6,0,6,3,1,0,48.09,2.16,0
Branch_1,2016-03-21,244,34.5,0,0,3,0,0,54.74,3.1,0
Branch_1,2016-03-22,179,33.6,0,1,3,0,0,63.39,3.56,0
Branch_1,2016-03-23,225,41.8,0,2,3,0,1,37.59,3.88,0
Branch_1,2016-03-24,88,42.5,1,3,3,0,0,66.27,2.49,0
Branch_1,2016-03-25,265,38.3,0,4,3,0,0,59.0,3.62,0
Branch_1,2016-03-26,277,32.6,0,5,3,1,1,49.75,3.85,0
Branch_1,2016-03-27,166,31.9,0,6,3,1,1,37.34,2.67,0
Branch_1,2016-03-28,150,42.5,0,0,3,0,0,55.29,4.01,0
Branch_1,2016-03-29,161,38.5,0,1,3,0,0,36.06,3.36,0
Branch_1,2016-03-30,76,32.3,1,2,3,0,0,40.28,4.8,0
Branch_1,2016-03-31,248,28.5,0,3,3,0,0,55.05,2.16,0
Branch_1,2016-04-01,298,36.2,0,4,4,0,1,57.79,3.25,0
Branch_1,2016-04-02,190,33.3,0,5,4,1,0,57.45,3.41,0
Branch_1,2016-04-03,204,34.3,0,6,4,1,1,49.16,3.37,0
Branch_1,2016-04-04,187,38.3,0,0,4,0,0,46.32,4.66,0
Branch_1,2016-04-05,160,39.7,0,1,4,0,0,64.96,4.75,0
Branch_1,2016-04-06,214,36.4,0,2,4,0,0,44.15,3.48,0
Branch_1,2016-04-07,236,35.7,0,3,4,0,0,43.24,2.1,0
Branch_1,2016-04-08,291,29.9,0,4,4,0,0,43.99,4.81,0
Branch_1,2016-04-09,200,33.2,0,5,4,1,0,56.94,5.87,0
Branch_1,2016-04-10,128,38.3,0,6,4,1,0,57.07,2.18,0
Branch_1,2016-04-11,198,32.5,0,0,4,0,0,37.03,3.89,0
Branch_1,2016-04-12,185,29.5,0,1,4,0,0,47.86,4.97,0
Branch_1,2016-04-13,146,35.8,0,2,4,0,0,62.85,5.45,0
Branch_1,2016-04-14,193,33.9,0,3,4,0,0,59.32,4.39,0
Branch_1,2016-04-15,154,35.2,1,4,4,0,0,38.09,5.21,0
Branch_1,2016-04-16,229,29.8,0,5,4,1,0,56.75,5.03,0
Branch_1,2016-04-17,154,33.3,0,6,4,1,0,64.56,3.55,0
Branch_1,2016-04-18,229,30.9,0,0,4,0,0,50.49,5.93,0
Branch_1,2016-04-19,165,33.8,0,1,4,0,0,55.88,4.0,0
Branch_1,2016-04-20,173,35.4,0,2,4,0,0,67.82,2.53,0
Branch_1,2016-04-21,113,37.0,1,3,4,0,0,79.54,4.95,0
Branch_1,2016-04-22,251,44.0,0,4,4,0,0,57.29,3.06,0
Branch_1,2016-04-23,117,37.3,1,5,4,1,1,33.49,3.99,0
Branch_1,2016-04-24,165,19.2,0,6,4,1,0,56.13,3.98,0
Branch_1,2016-04-25,83,37.5,1,0,4,0,0,50.04,5.11,0
Branch_1,2016-04-26,165,38.7,0,1,4,0,0,60.08,4.12,0
Branch_1,2016-04-27,196,39.3,0,2,4,0,0,65.77,4.68,1
Branch_1,2016-04-28,162,38.2,0,3,4,0,0,52.95,5.61,0
Branch_1,2016-04-29,256,36.0,0,4,4,0,0,60.37,4.77,0
Branch_1,2016-04-30,94,26.5,1,5,4,1,0,54.85,2.36,0
Branch_1,2016-05-01,144,41.7,0,6,5,1,0,49.31,4.72,0
Branch_1,2016-05-02,186,31.4,0,0,5,0,0,44.5,5.14,0
Branch_1,2016-05-03,101,31.0,1,1,5,0,0,63.02,4.63,1
Branch_1,2016-05-04,187,31.6,0,2,5,0,0,54.88,2.36,1
Branch_1,2016-05-05,235,33.8,0,3,5,0,1,52.98,4.19,0
Branch_1,2016-05-06,309,34.1,0,4,5,0,1,56.38,4.02,0
Branch_1,2016-05-07,214,34.0,0,5,5,1,0,57.61,2.47,1
Branch_1,2016-05-08,104,29.4,1,6,5,1,1,58.45,2.75,0
Branch_1,2016-05-09,220,27.4,0,0,5,0,1,47.01,3.33,0
Branch_1,2016-05-10,131,34.9,0,1,5,0,0,54.12,5.7,0
Branch_1,2016-05-11,192,38.0,0,2,5,0,0,54.74,4.67,0
Branch_1,2016-05-12,270,33.8,0,3,5,0,1,47.04,2.56,0
Branch_1,2016-05-13,264,24.5,0,4,5,0,0,57.67,4.5,0
Branch_1,2016-05-14,199,26.7,0,5,5,1,1,67.7,3.3,0
Branch_1,2016-05-15,188,30.6,0,6,5,1,1,51.47,2.8,0
Branch_1,2016-05-16,85,30.3,1,0,5,0,0,55.0,5.23,0
Branch_1,2016-05-17,207,32.0,0,1,5,0,1,53.23,5.03,0
Branch_1,2016-05-18,177,33.8,0,2,5,0,0,61.11,4.14,0
Branch_1,2016-05-19,220,35.1,0,3,5,0,0,61.22,4.86,0
Branch_1,2016-05-20,258,35.6,0,4,5,0,0,45.0,4.5,0
Branch_1,2016-05-21,161,31.1,0,5,5,1,0,68.77,4.81,0
Branch_1,2016-05-22,201,25.7,0,6,5,1,1,43.13,4.49,1
Branch_1,2016-05-23,78,24.2,1,0,5,0,0,58.76,4.17,0
Branch_1,2016-05-24,196,22.1,0,1,5,0,0,57.2,3.25,0
Branch_1,2016-05-25,277,24.3,0,2,5,0,1,27.25,3.99,1
Branch_1,2016-05-26,180,29.4,0,3,5,0,0,49.1,3.88,0
Branch_1,2016-05-27,191,21.1,0,4,5,0,0,41.62,2.32,0
Branch_1,2016-05-28,193,30.7,0,5,5,1,0,50.06,4.36,1
Branch_1,2016-05-29,125,33.1,0,6,5,1,0,52.62,5.17,0
Branch_1,2016-05-30,204,31.2,0,0,5,0,0,50.89,5.62,0
Branch_1,2016-05-31,107,33.4,0,1,5,0,0,52.34,3.68,0
Branch_1,2016-06-01,143,29.0,0,2,6,0,0,52.76,4.81,0
Branch_1,2016-06-02,236,32.5,0,3,6,0,0,45.69,5.02,1
Branch_1,2016-06-03,260,25.2,0,4,6,0,0,64.82,4.03,0
Branch_1,2016-06-04,171,31.5,0,5,6,1,0,56.0,5.0,1
Branch_1,2016-06-05,59,30.1,1,6,6,1,0,34.35,4.71,0
Branch_1,2016-06-06,138,38.6,0,0,6,0,0,62.98,3.18,0
Branch_1,2016-06-07,148,15.0,0,1,6,0,0,52.6,3.27,0
Branch_1,2016-06-08,133,19.6,1,2,6,0,1,64.24,2.77,0
Branch_1,2016-06-09,222,21.4,0,3,6,0,1,48.46,5.72,0
Branch_1,2016-06-10,240,36.2,0,4,6,0,0,48.53,5.13,0
Branch_1,2016-06-11,165,24.9,0,5,6,1,1,59.94,3.51,0
Branch_1,2016-06-12,151,28.0,0,6,6,1,0,43.58,4.08,0
Branch_1,2016-06-13,145,25.0,0,0,6,0,0,58.2,5.72,0
Branch_1,2016-06-14,67,23.5,0,1,6,0,1,43.13,3.0,0
Branch_1,2016-06-15,129,31.5,0,2,6,0,0,55.96,5.14,0
Branch_1,2016-06-16,193,31.8,0,3,6,0,0,41.59,5.4,0
Branch_1,2016-06-17,169,18.7,0,4,6,0,0,52.61,4.2,0
Branch_1,2016-06-18,156,20.5,0,5,6,1,0,59.53,3.26,0
Branch_1,2016-06-19,164,22.9,0,6,6,1,1,53.89,5.48,1
Branch_1,2016-06-20,176,24.5,0,0,6,0,1,46.37,4.97,0
Branch_1,2016-06-21,94,20.8,0,1,6,0,0,49.04,4.41,0
Branch_1,2016-06-22,124,23.8,0,2,6,0,0,57.32,5.17,0
Branch_1,2016-06-23,203,18.8,0,3,6,0,0,67.6,3.46,0
Branch_1,2016-06-24,179,21.4,0,4,6,0,0,54.04,3.13,0
Branch_1,2016-06-25,97,18.9,0,5,6,1,0,58.73,5.79,0
Branch_1,2016-06-26,116,14.9,0,6,6,1,0,61.06,4.19,0
Branch_1,2016-06-27,144,21.2,0,0,6,0,1,42.28,5.62,0
Branch_1,2016-06-28,107,27.4,0,1,6,0,0,42.86,2.42,0
Branch_1,2016-06-29,124,22.1,0,2,6,0,1,64.04,4.65,0
Branch_1,2016-06-30,174,19.7,0,3,6,0,0,53.12,2.17,0
Branch_1,2016-07-01,213,21.8,0,4,7,0,0,53.74,3.72,0
Branch_1,2016-07-02,195,27.7,0,5,7,1,1,72.93,5.13,0
Branch_1,2016-07-03,120,25.2,0,6,7,1,1,55.32,5.7,0
Branch_1,2016-07-04,26,17.7,1,0,7,0,0,46.58,4.74,0
Branch_1,2016-07-05,53,11.3,1,1,7,0,0,45.04,4.12,0
Branch_1,2016-07-06,141,15.9,0,2,7,0,1,61.11,5.46,0
Branch_1,2016-07-07,156,21.5,0,3,7,0,1,40.32,2.79,0
Branch_1,2016-07-08,150,12.9,0,4,7,0,0,59.05,3.44,0
Branch_1,2016-07-09,123,19.6,0,5,7,1,0,56.86,2.24,0
Branch_1,2016-07-10,133,17.1,0,6,7,1,0,63.91,5.7,0
Branch_1,2016-07-11,121,16.6,0,0,7,0,0,48.34,2.92,0
Branch_1,2016-07-12,79,21.8,0,1,7,0,0,58.95,4.05,0
Branch_1,2016-07-13,65,5.1,0,2,7,0,0,67.76,5.5,0
Branch_1,2016-07-14,116,20.3,0,3,7,0,0,51.43,5.37,0
Branch_1,2016-07-15,139,14.6,0,4,7,0,0,58.33,5.84,0
Branch_1,2016-07-16,135,16.1,0,5,7,1,0,49.85,2.03,0
Branch_1,2016-07-17,85,9.1,0,6,7,1,0,48.99,3.59,0
Branch_1,2016-07-18,133,10.7,0,0,7,0,0,72.2,3.88,1
Branch_1,2016-07-19,109,7.9,0,1,7,0,0,45.72,2.43,0
Branch_1,2016-07-20,73,24.2,0,2,7,0,0,49.95,2.49,0
Branch_1,2016-07-21,114,11.5,0,3,7,0,0,47.63,4.38,0
Branch_1,2016-07-22,83,17.3,1,4,7,0,0,53.88,5.31,0
Branch_1,2016-07-23,121,18.8,0,5,7,1,0,75.46,2.92,0
Branch_1,2016-07-24,104,17.5,0,6,7,1,0,44.24,3.94,0
Branch_1,2016-07-25,148,17.9,0,0,7,0,0,46.13,4.2,0
Branch_1,2016-07-26,141,6.4,0,1,7,0,0,47.55,3.9,0
Branch_1,2016-07-27,70,14.6,0,2,7,0,0,68.68,3.5,0
Branch_1,2016-07-28,193,17.4,0,3,7,0,1,49.35,3.7,0
Branch_1,2016-07-29,231,11.0,0,4,7,0,0,57.82,4.55,0
Branch_1,2016-07-30,100,17.2,0,5,7,1,0,39.31,4.0,0
Branch_1,2016-07-31,84,7.9,0,6,7,1,0,40.99,5.96,0
Branch_1,2016-08-01,87,16.4,0,0,8,0,0,21.97,2.09,0
Branch_1,2016-08-02,50,12.5,0,1,8,0,0,41.0,4.48,0
Branch_1,2016-08-03,54,13.2,1,2,8,0,0,57.01,5.2,0
Branch_1,2016-08-04,121,18.5,0,3,8,0,1,41.47,3.44,0
Branch_1,2016-08-05,175,11.6,0,4,8,0,0,42.34,5.56,0
Branch_1,2016-08-06,94,7.4,0,5,8,1,0,57.39,4.33,0
Branch_1,2016-08-07,82,8.6,0,6,8,1,0,55.73,2.37,0
Branch_1,2016-08-08,81,14.3,0,0,8,0,0,52.37,2.16,0
Branch_1,2016-08-09,53,16.3,0,1,8,0,0,36.44,5.42,0
Branch_1,2016-08-10,97,12.3,0,2,8,0,0,30.48,2.01,0
Branch_1,2016-08-11,31,1.2,0,3,8,0,0,65.64,4.02,0
Branch_1,2016-08-12,140,17.2,0,4,8,0,0,72.85,4.05,0
Branch_1,2016-08-13,129,7.8,0,5,8,1,0,58.27,2.87,0
Branch_1,2016-08-14,71,9.1,0,6,8,1,0,67.22,2.58,0
Branch_1,2016-08-15,33,9.1,0,0,8,0,0,57.91,2.36,0
Branch_1,2016-08-16,34,16.2,1,1,8,0,0,55.79,4.58,0
Branch_1,2016-08-17,56,10.6,0,2,8,0,1,41.22,3.46,0
Branch_1,2016-08-18,47,14.5,1,3,8,0,0,67.79,5.26,0
Branch_1,2016-08-19,152,12.9,0,4,8,0,1,60.11,5.77,0
Branch_1,2016-08-20,97,1.4,0,5,8,1,0,45.47,5.45,0
Branch_1,2016-08-21,74,4.3,0,6,8,1,0,31.14,2.06,0
Branch_1,2016-08-22,58,11.2,0,0,8,0,1,64.93,2.05,0
Branch_1,2016-08-23,24,13.4,0,1,8,0,1,47.25,3.06,0
Branch_1,2016-08-24,24,3.7,0,2,8,0,1,61.08,5.58,0
Branch_1,2016-08-25,60,-0.3,1,3,8,0,0,59.79,2.04,0
Branch_1,2016-08-26,105,5.6,0,4,8,0,0,56.96,5.44,0
Branch_1,2016-08-27,79,9.5,0,5,8,1,0,54.2,2.73,0
Branch_1,2016-08-28,89,5.2,0,6,8,1,0,53.32,3.49,0
Branch_1,2016-08-29,92,9.8,0,0,8,0,1,45.48,5.25,0
Branch_1,2016-08-30,53,4.3,0,1,8,0,0,49.43,3.58,0
Branch_1,2016-08-31,66,5.9,0,2,8,0,0,49.4,4.34,1
Branch_1,2016-09-01,151,4.8,0,3,9,0,0,53.32,2.9,0
Branch_1,2016-09-02,108,13.8,0,4,9,0,0,52.33,3.51,0
Branch_1,2016-09-03,73,6.3,0,5,9,1,0,50.33,4.0,0
Branch_1,2016-09-04,58,6.0,0,6,9,1,0,72.24,3.91,0
Branch_1,2016-09-05,116,9.3,0,0,9,0,0,34.89,3.61,0
Branch_1,2016-09-06,33,9.8,0,1,9,0,0,62.62,2.59,0
Branch_1,2016-09-07,20,7.4,0,2,9,0,0,60.53,4.31,0
Branch_1,2016-09-08,55,2.7,0,3,9,0,0,35.06,2.89,1
Branch_1,2016-09-09,165,10.7,0,4,9,0,0,65.68,2.13,0
Branch_1,2016-09-10,84,1.3,0,5,9,1,0,46.98,2.74,0
Branch_1,2016-09-11,44,8.6,0,6,9,1,0,64.36,2.66,0
Branch_1,2016-09-12,106,-0.2,0,0,9,0,0,60.98,2.03,0
Branch_1,2016-09-13,123,1.2,0,1,9,0,1,58.42,3.37,0
Branch_1,2016-09-14,20,2.7,0,2,9,0,0,36.32,4.14,0
Branch_1,2016-09-15,80,9.9,0,3,9,0,0,52.16,3.34,0
Branch_1,2016-09-16,146,1.4,0,4,9,0,0,45.1,4.12,0
Branch_1,2016-09-17,74,2.2,0,5,9,1,1,47.93,4.06,0
Branch_1,2016-09-18,101,3.0,0,6,9,1,0,58.73,2.58,0
Branch_1,2016-09-19,86,9.5,0,0,9,0,0,47.57,3.56,0
Branch_1,2016-09-20,38,4.5,0,1,9,0,0,49.56,4.8,0
Branch_1,2016-09-21,34,-2.8,0,2,9,0,0,53.32,3.16,0
Branch_1,2016-09-22,50,0.9,0,3,9,0,0,50.67,5.48,0
Branch_1,2016-09-23,52,11.3,0,4,9,0,0,64.07,3.05,0
Branch_1,2016-09-24,79,3.0,0,5,9,1,0,55.51,4.33,0
Branch_1,2016-09-25,21,6.4,1,6,9,1,0,54.25,3.56,0
Branch_1,2016-09-26,39,3.7,0,0,9,0,0,59.78,2.54,0
Branch_1,2016-09-27,68,14.1,0,1,9,0,0,49.7,2.42,0
Branch_1,2016-09-28,37,13.4,0,2,9,0,1,43.87,4.54,0
Branch_1,2016-09-29,87,6.7,0,3,9,0,0,52.07,4.64,0
Branch_1,2016-09-30,114,3.2,0,4,9,0,0,49.46,5.57,0
Branch_1,2016-10-01,113,1.1,0,5,10,1,0,52.2,2.7,1
Branch_1,2016-10-02,55,-3.6,0,6,10,1,0,61.24,2.03,0
Branch_1,2016-10-03,20,5.1,0,0,10,0,0,42.36,2.3,0
Branch_1,2016-10-04,20,-2.0,0,1,10,0,0,61.24,5.52,0
Branch_1,2016-10-05,20,-5.5,0,2,10,0,0,52.1,5.96,0
Branch_1,2016-10-06,52,-1.2,0,3,10,0,0,49.93,3.53,0
Branch_1,2016-10-07,108,0.9,0,4,10,0,0,42.95,2.97,0
Branch_1,2016-10-08,79,14.1,0,5,10,1,0,45.63,3.39,0
Branch_1,2016-10-09,70,7.7,0,6,10,1,1,40.31,5.43,0
Branch_1,2016-10-10,35,13.4,0,0,10,0,0,59.93,4.74,0
Branch_1,2016-10-11,91,6.7,0,1,10,0,0,37.85,3.29,0
Branch_1,2016-10-12,24,1.5,0,2,10,0,1,63.88,5.33,0
Branch_1,2016-10-13,37,4.0,1,3,10,0,0,41.8,2.16,1
Branch_1,2016-10-14,120,4.6,0,4,10,0,0,53.96,2.49,0
Branch_1,2016-10-15,56,20.4,0,5,10,1,0,52.66,2.74,0
Branch_1,2016-10-16,47,-2.1,0,6,10,1,0,66.08,3.53,0
Branch_1,2016-10-17,112,8.3,0,0,10,0,0,59.55,2.8,0
Branch_1,2016-10-18,111,10.4,0,1,10,0,0,49.47,2.95,0
Branch_1,2016-10-19,33,1.1,0,2,10,0,0,50.05,5.42,0
Branch_1,2016-10-20,95,6.5,0,3,10,0,0,40.01,3.08,0
Branch_1,2016-10-21,120,6.4,0,4,10,0,0,58.7,5.92,0
Branch_1,2016-10-22,50,3.7,1,5,10,1,0,42.2,2.36,0
Branch_1,2016-10-23,76,1.5,0,6,10,1,0,70.24,4.49,0
Branch_1,2016-10-24,73,15.4,0,0,10,0,0,49.84,4.76,0
Branch_1,2016-10-25,20,6.5,1,1,10,0,1,18.5,5.6,0
Branch_1,2016-10-26,48,5.7,0,2,10,0,0,54.93,3.29,0
Branch_1,2016-10-27,32,10.8,1,3,10,0,0,50.52,3.42,0
Branch_1,2016-10-28,89,0.4,0,4,10,0,0,35.77,3.79,0
Branch_1,2016-10-29,106,8.5,0,5,10,1,0,45.51,5.28,0
Branch_1,2016-10-30,62,-1.8,0,6,10,1,0,59.99,2.13,0
Branch_1,2016-10-31,62,4.7,0,0,10,0,0,51.59,4.49,0
Branch_1,2016-11-01,20,10.1,1,1,11,0,1,47.77,3.33,0
Branch_1,2016-11-02,76,2.0,0,2,11,0,0,58.03,3.38,0
Branch_1,2016-11-03,77,18.0,0,3,11,0,0,47.22,2.21,0
Branch_1,2016-11-04,212,3.0,0,4,11,0,0,44.82,4.87,0
Branch_1,2016-11-05,44,-3.2,0,5,11,1,0,63.13,2.97,0
Branch_1,2016-11-06,116,1.4,0,6,11,1,0,39.62,4.05,0
Branch_1,2016-11-07,66,3.7,1,0,11,0,1,50.82,5.11,0
Branch_1,2016-11-08,36,11.8,0,1,11,0,0,52.31,2.1,0
Branch_1,2016-11-09,76,5.6,0,2,11,0,0,75.14,2.56,0
Branch_1,2016-11-10,126,13.1,0,3,11,0,0,47.59,5.9,0
Branch_1,2016-11-11,189,3.5,0,4,11,0,1,72.97,4.62,0
Branch_1,2016-11-12,124,12.5,0,5,11,1,0,59.86,4.69,0
Branch_1,2016-11-13,92,10.7,0,6,11,1,0,42.09,2.93,0
Branch_1,2016-11-14,69,7.4,0,0,11,0,0,80.05,3.15,0
Branch_1,2016-11-15,50,6.2,0,1,11,0,0,53.96,3.71,0
Branch_1,2016-11-16,106,20.7,0,2,11,0,1,49.89,3.61,0
Branch_1,2016-11-17,99,5.9,0,3,11,0,0,38.71,3.71,0
Branch_1,2016-11-18,173,5.9,0,4,11,0,0,56.44,5.05,0
Branch_1,2016-11-19,81,8.8,0,5,11,1,1,61.38,3.48,0
Branch_1,2016-11-20,128,7.0,0,6,11,1,0,51.31,2.36,0
Branch_1,2016-11-21,96,9.6,0,0,11,0,0,53.32,5.84,0
Branch_1,2016-11-22,29,16.7,1,1,11,0,0,51.71,3.17,0
Branch_1,2016-11-23,58,15.0,0,2,11,0,0,61.55,3.2,0
Branch_1,2016-11-24,71,21.0,0,3,11,0,0,57.03,2.43,0
Branch_1,2016-11-25,223,8.4,0,4,11,0,1,47.2,3.41,0
Branch_1,2016-11-26,56,9.2,1,5,11,1,0,40.08,4.76,0
Branch_1,2016-11-27,63,10.6,0,6,11,1,0,35.79,4.22,0
Branch_1,2016-11-28,117,12.8,0,0,11,0,0,46.7,3.33,0
Branch_1,2016-11-29,75,11.0,0,1,11,0,0,74.12,3.18,0
Branch_1,2016-11-30,66,10.3,0,2,11,0,0,63.66,2.87,0
Branch_1,2016-12-01,172,12.9,0,3,12,0,0,43.87,2.28,0
Branch_1,2016-12-02,151,12.3,0,4,12,0,1,58.18,2.03,0
Branch_1,2016-12-03,44,17.1,1,5,12,1,0,69.69,4.9,0
Branch_1,2016-12-04,102,18.7,0,6,12,1,0,72.23,3.71,0
Branch_1,2016-12-05,88,15.0,0,0,12,0,0,41.4,2.18,0
Branch_1,2016-12-06,88,13.2,0,1,12,0,0,53.71,5.47,0
Branch_1,2016-12-07,70,10.9,0,2,12,0,0,44.0,4.9,0
Branch_1,2016-12-08,149,14.1,0,3,12,0,0,58.51,3.35,0
Branch_1,2016-12-09,166,9.9,0,4,12,0,1,67.79,3.48,0
Branch_1,2016-12-10,162,11.0,0,5,12,1,0,53.99,2.86,0
Branch_1,2016-12-11,148,11.7,0,6,12,1,1,58.42,5.71,0
Branch_1,2016-12-12,130,20.3,0,0,12,0,0,57.4,4.91,0
