customer_id,age,gender,monthly_income,job_tenure,loan_amount,loan_term,credit_history,open_accounts,current_debt,past_delinquencies,marital_status,education_level,home_ownership,credit_approved
354,29,Male,8644,5,50000,21,669,6,26525,2,Divorced,High School,Rent,1
355,37,Female,3007,12,19754,49,845,2,1527,0,Single,Master,Rent,0
356,37,Male,3086,15,19390,19,745,6,8019,6,Married,High School,Rent,0
357,30,Female,4391,9,23989,17,655,6,16605,4,Single,Bachelor,Rent,1
358,18,Female,7875,0,48373,14,696,5,29464,4,Married,Bachelor,Rent,0
359,41,Male,5700,22,23742,39,747,4,24303,3,Married,High School,Rent,0
360,32,Male,2492,13,6672,52,561,4,11603,6,Married,Bachelor,Rent,1
361,43,Female,6154,8,25170,32,784,3,22837,1,Single,Bachelor,Rent,1
362,32,Female,4240,5,45242,32,568,2,6424,6,Single,High School,Rent,1
363,44,Female,4247,13,14932,46,739,4,10057,4,Single,High School,Rent,0
364,40,Female,5344,11,27973,51,619,1,22315,7,Single,Master,Rent,0
365,39,Male,3058,16,24942,18,850,4,4425,0,Single,Bachelor,Rent,1
366,38,Male,2000,9,12888,55,728,2,8085,3,Married,Bachelor,Rent,0
367,25,Male,9452,0,49906,18,635,4,30000,3,Married,High School,Own,0
368,46,Female,5986,25,45873,49,720,8,21471,2,Married,High School,Rent,0
369,40,Male,7528,21,48650,26,811,6,28321,1,Married,Bachelor,Own,0
370,38,Male,5622,11,33604,50,831,5,17839,1,Divorced,Bachelor,Own,0
371,48,Male,6394,15,34703,53,637,4,22361,3,Single,High School,Own,0
372,25,Female,10613,3,47088,30,587,1,30000,2,Divorced,High School,Rent,0
373,18,Female,2000,0,8464,21,812,6,10713,1,Married,High School,Own,0
374,24,Female,3260,0,21877,51,711,2,12923,1,Single,High School,Rent,0
375,27,Male,3885,2,37827,33,602,2,17451,2,Married,Bachelor,Rent,0
376,53,Male,7525,34,50000,37,758,5,25016,1,Married,Bachelor,Own,0
377,40,Male,4425,22,33272,31,787,3,24729,1,Married,Master,Rent,0
378,26,Female,2350,8,5384,41,761,2,0,1,Married,Bachelor,Rent,0
379,33,Female,2892,3,13008,60,504,6,18801,4,Married,Bachelor,Rent,0
380,37,Female,6911,12,50000,21,629,5,18462,1,Married,Bachelor,Own,0
381,40,Male,8199,10,50000,16,455,5,30000,5,Married,High School,Own,0
382,34,Male,5895,4,43063,20,645,5,21857,3,Married,High School,Own,0
383,23,Male,4398,5,20571,13,850,4,15566,2,Married,Bachelor,Rent,0
384,43,Male,2000,9,19724,21,607,5,0,7,Married,Bachelor,Rent,0
385,18,Male,6500,0,38309,31,712,2,17492,2,Married,Master,Own,0
386,19,Female,6667,0,44640,25,698,3,19988,1,Married,Master,Rent,0
387,38,Female,2808,7,25441,38,828,3,15251,0,Married,Bachelor,Rent,0
388,28,Female,2000,3,9091,28,660,5,19941,4,Single,Master,Rent,0
389,34,Female,7066,10,34143,33,413,5,18012,5,Divorced,Bachelor,Rent,0
390,27,Female,2568,5,14017,29,850,3,8749,4,Single,Master,Rent,1
391,27,Female,3095,7,23624,45,590,2,9984,4,Married,Master,Rent,0
392,27,Male,5964,0,40710,21,596,4,15658,4,Single,High School,Rent,0
393,32,Female,3733,8,24347,26,600,2,13395,5,Married,High School,Rent,0
394,40,Female,8977,21,50000,16,736,4,30000,2,Married,Bachelor,Rent,0
395,54,Male,3307,4,20884,55,837,4,5522,1,Single,Master,Rent,0
396,51,Female,8879,16,44418,16,725,6,26641,1,Married,High School,Own,1
397,24,Male,3076,0,24905,42,764,5,18733,0,Married,Bachelor,Rent,0
398,32,Male,3858,0,13120,46,722,6,10075,6,Single,High School,Rent,0
399,46,Female,2455,9,26111,54,720,3,8323,3,Single,Bachelor,Own,0
400,32,Female,6496,11,27217,15,790,3,21934,3,Single,High School,Rent,0
401,18,Male,12885,0,50000,26,761,4,30000,1,Single,High School,Own,1
402,25,Female,7570,5,50000,34,687,7,24642,4,Married,High School,Own,0
403,39,Female,5362,4,24372,56,720,3,16932,5,Married,Master,Own,1
404,32,Male,4185,11,23662,16,812,11,24542,4,Divorced,Bachelor,Rent,0
405,42,Male,6928,9,41860,46,638,4,23287,6,Divorced,Master,Rent,0
406,43,Male,3643,16,14960,34,758,2,14355,2,Married,Bachelor,Rent,1
407,33,Female,8679,3,25791,40,739,4,30000,5,Single,Bachelor,Rent,1
408,41,Male,4535,6,38540,60,366,3,23558,4,Married,High School,Rent,0
409,34,Male,5929,5,33548,42,672,4,20265,4,Married,Bachelor,Own,1
410,40,Female,2000,9,1000,59,571,8,5614,5,Single,Master,Rent,1
411,26,Male,2049,8,13546,42,601,2,2863,1,Single,High School,Own,1
412,22,Female,3758,3,32853,24,730,1,19641,2,Single,High School,Rent,1
413,34,Male,4894,10,31176,41,528,3,12985,3,Married,High School,Rent,1
414,26,Male,7815,1,46820,56,675,1,23691,0,Single,High School,Rent,0
415,19,Female,7676,0,40282,25,850,3,21290,1,Married,Bachelor,Rent,0
416,25,Female,3419,5,30192,48,783,4,13980,0,Single,Master,Rent,0
417,34,Male,7760,13,50000,27,493,4,28143,6,Married,Master,Rent,0
418,41,Female,4589,15,36125,46,642,7,19701,3,Married,High School,Rent,0
419,40,Male,8484,20,47044,19,754,2,30000,3,Married,High School,Rent,0
420,35,Female,7713,10,50000,38,616,8,23954,0,Single,High School,Rent,0
421,25,Male,6397,2,37403,23,850,2,18057,2,Married,Bachelor,Rent,0
422,38,Male,4864,19,38849,24,850,5,21175,1,Single,Bachelor,Own,0
423,30,Female,5266,11,22470,52,795,2,12293,2,Married,High School,Rent,0
424,33,Male,4124,12,25392,38,699,5,12758,3,Divorced,Master,Rent,1
425,44,Male,4978,13,34400,24,784,1,20488,2,Divorced,Bachelor,Rent,1
426,18,Male,2571,0,17664,48,767,4,5204,2,Married,Bachelor,Rent,0
427,32,Male,2162,4,22396,28,784,4,0,2,Single,Bachelor,Rent,1
428,29,Male,7129,3,50000,12,651,3,26924,0,Single,High School,Rent,0
429,24,Female,6755,0,37236,30,684,3,18448,2,Married,PhD,Rent,0
430,41,Female,7244,4,50000,22,665,8,28508,2,Single,High School,Own,0
431,43,Female,8105,2,34212,22,596,3,29494,3,Married,Bachelor,Own,0
432,35,Male,2614,12,13626,50,585,6,14853,5,Married,High School,Rent,0
433,33,Male,7493,14,50000,17,713,4,23371,3,Single,Bachelor,Rent,0
434,36,Male,6663,10,34924,34,691,4,19367,3,Married,High School,Rent,1
435,37,Female,7935,1,50000,36,758,6,30000,1,Married,High School,Own,0
436,40,Male,3966,17,16204,38,811,7,21314,1,Single,Bachelor,Rent,0
437,46,Male,4252,22,26402,14,850,5,9872,1,Single,High School,Own,1
438,29,Female,4634,11,32878,28,789,7,20580,0,Divorced,PhD,Rent,0
439,48,Male,2192,21,1000,12,526,4,13515,6,Married,PhD,Rent,0
440,29,Male,5958,2,50000,49,682,2,22076,4,Married,High School,Rent,0
441,28,Male,6461,3,32401,24,768,6,14314,1,Married,High School,Own,1
442,34,Female,5581,6,26100,49,730,3,20746,6,Single,High School,Rent,1
443,39,Male,4476,8,12733,49,627,1,16644,5,Divorced,Bachelor,Rent,0
444,32,Female,8354,13,50000,15,701,3,26113,2,Single,Bachelor,Own,0
445,19,Female,5255,0,24071,39,740,5,9582,3,Married,High School,Own,0
446,40,Male,5832,12,28787,18,850,2,23082,2,Married,PhD,Own,0
447,18,Female,7408,0,37784,37,850,2,17742,1,Single,Bachelor,Rent,1
448,45,Female,3183,3,9320,37,774,3,10657,0,Married,High School,Rent,1
449,44,Female,3502,6,13730,57,624,6,16774,2,Single,High School,Rent,1
450,22,Female,4089,4,28582,46,683,3,10041,2,Married,PhD,Own,0
451,34,Female,6506,3,44784,13,551,4,23518,3,Divorced,High School,Own,1
452,18,Male,6443,0,35611,36,648,3,29908,3,Married,High School,Rent,0
453,36,Female,3626,10,37794,43,704,3,13124,1,Married,Bachelor,Rent,1
454,35,Female,4561,5,30988,34,819,2,13043,0,Married,Bachelor,Rent,1
455,50,Female,6908,11,34985,44,850,3,27701,0,Married,High School,Own,0
456,34,Male,7643,3,50000,18,789,5,30000,4,Divorced,High School,Rent,0
457,40,Female,4280,13,19225,60,639,1,19439,1,Single,Master,Own,0
458,33,Female,5415,15,38831,13,810,3,12375,0,Single,High School,Rent,0
459,33,Male,4234,8,17267,57,805,5,12281,1,Married,Bachelor,Rent,1
460,27,Male,3725,0,16477,24,484,2,11353,3,Single,High School,Rent,0
461,56,Female,3080,23,17637,56,732,2,16512,1,Single,Bachelor,Own,0
462,27,Female,2871,4,33805,36,693,1,10590,1,Married,Bachelor,Rent,0
463,26,Male,3262,6,11405,41,649,5,15707,1,Single,High School,Own,0
464,23,Male,4637,1,27841,16,592,3,16511,7,Married,Master,Own,0
465,41,Male,8247,18,50000,56,734,4,28401,4,Married,High School,Rent,0
466,45,Female,5532,27,25574,24,657,2,19607,4,Married,Bachelor,Own,0
467,39,Male,2034,19,1000,60,761,3,13809,0,Divorced,PhD,Rent,0
468,53,Female,5205,26,41423,18,695,5,16124,2,Married,Bachelor,Own,0
469,45,Female,5226,12,46809,23,814,8,11818,3,Single,High School,Own,1
470,33,Female,10240,2,50000,13,771,5,30000,1,Single,Bachelor,Rent,0
471,23,Male,3170,0,19811,29,665,2,13820,2,Married,High School,Rent,0
472,32,Female,4655,12,22288,57,748,4,18689,2,Married,Master,Rent,1
473,53,Male,2888,8,7933,29,670,3,18120,7,Married,High School,Rent,0
474,27,Female,3810,4,34519,56,630,3,15596,2,Single,High School,Rent,0
475,23,Female,3236,3,9386,44,651,2,10574,2,Divorced,Bachelor,Own,1
476,27,Male,5405,6,39666,29,829,4,22302,2,Married,Master,Rent,0
477,18,Female,5967,0,45573,27,692,1,22090,4,Divorced,High School,Rent,0
478,41,Female,3848,19,20795,13,652,2,12557,4,Divorced,High School,Rent,0
479,28,Male,5570,7,37200,60,753,2,18862,1,Single,High School,Rent,0
480,52,Female,5139,1,37391,45,530,3,17067,3,Married,High School,Rent,1
481,44,Female,12320,9,50000,17,597,1,30000,2,Divorced,High School,Own,0
482,28,Female,4953,5,35332,43,805,2,17806,1,Married,High School,Rent,0
483,47,Male,6466,26,21215,40,696,10,20446,3,Single,Bachelor,Rent,0
484,55,Female,4519,6,26437,60,701,5,26820,2,Married,PhD,Rent,0
485,29,Male,15000,5,50000,60,723,5,30000,2,Married,Bachelor,Own,0
486,26,Female,7324,5,33204,57,556,4,24171,6,Married,High School,Own,1
487,50,Male,5728,0,27138,44,747,5,25949,2,Single,Bachelor,Rent,1
488,27,Male,4132,2,25565,17,599,3,14136,3,Single,High School,Rent,0
489,32,Male,2648,0,7741,52,618,4,9941,6,Single,High School,Own,0
490,19,Male,9171,1,50000,39,677,3,27575,2,Married,Bachelor,Rent,1
491,20,Female,6570,0,50000,21,577,4,22081,2,Single,PhD,Rent,1
492,36,Female,14250,16,50000,37,677,3,30000,4,Divorced,Bachelor,Own,1
493,53,Female,2000,14,1000,42,850,4,6293,1,Divorced,Bachelor,Rent,0
494,35,Male,6359,10,29561,25,739,5,23176,2,Single,Bachelor,Own,1
495,28,Female,7604,1,29939,20,632,4,21924,4,Married,High School,Rent,0
496,49,Female,7274,21,29555,12,812,4,21750,1,Divorced,Master,Own,0
497,38,Male,5575,4,35132,17,791,9,21206,5,Married,Bachelor,Rent,0
498,49,Male,10386,30,50000,14,765,4,30000,1,Married,Bachelor,Rent,0
499,60,Female,2005,19,23997,60,710,5,3241,3,Married,Bachelor,Rent,0
500,18,Male,4087,0,9849,39,657,5,20402,5,Married,Bachelor,Rent,1
501,28,Female,4605,2,30497,15,618,2,21393,3,Married,High School,Rent,0
502,44,Female,2547,25,1000,29,722,4,4603,2,Divorced,Bachelor,Rent,0
503,27,Female,3580,9,2984,16,606,6,12500,5,Single,Bachelor,Rent,0
504,34,Male,2673,14,16996,25,541,4,8418,3,Married,High School,Rent,0
505,38,Female,6609,12,50000,51,701,3,19535,2,Married,Bachelor,Rent,1
506,42,Male,2519,19,3466,13,618,2,6920,5,Married,High School,Rent,0
507,28,Female,3852,4,1000,22,683,6,19462,4,Married,Bachelor,Rent,1
508,61,Male,2000,36,11216,16,850,6,3894,1,Married,Master,Rent,1
509,37,Male,8945,10,46661,46,601,1,30000,5,Married,Bachelor,Own,0
510,24,Female,14698,6,50000,24,748,5,30000,2,Married,Master,Own,0
511,29,Male,12407,8,50000,20,766,6,30000,1,Married,High School,Own,1
512,18,Male,5064,0,37684,47,715,3,28095,1,Married,High School,Rent,0
513,36,Male,6399,11,39338,57,710,1,27826,3,Single,Bachelor,Rent,0
514,46,Female,4892,17,44353,34,850,5,8253,1,Single,Master,Rent,0
515,23,Male,15000,3,50000,31,709,2,30000,1,Single,High School,Own,0
516,37,Female,6400,7,31323,29,590,3,21764,2,Single,High School,Own,0
517,52,Female,5554,0,50000,18,674,4,22270,0,Single,Bachelor,Rent,1
518,36,Female,5902,16,21095,58,800,7,21410,3,Married,Bachelor,Rent,0
519,18,Male,2394,0,18928,57,633,5,15500,0,Married,Bachelor,Rent,1
520,41,Female,3109,0,36261,26,726,3,12634,5,Single,High School,Rent,0
521,50,Female,5133,32,37710,12,785,3,19116,1,Divorced,High School,Own,0
522,32,Male,5454,4,36623,18,670,1,17670,5,Single,High School,Own,0
523,32,Male,4665,10,34875,35,718,2,9028,2,Married,Bachelor,Rent,1
524,38,Male,8439,12,50000,19,751,5,30000,2,Married,High School,Rent,0
525,37,Male,4207,2,25452,17,791,6,18144,0,Married,PhD,Own,0
526,42,Female,5500,0,36724,49,758,4,20259,1,Married,Bachelor,Own,1
527,45,Female,2977,22,16173,56,657,3,13547,3,Single,High School,Rent,0
528,40,Female,3881,18,20004,37,566,4,18022,1,Single,Master,Rent,1
529,48,Female,7154,8,41892,29,683,3,19804,2,Divorced,High School,Rent,0
530,24,Male,6172,2,18520,56,788,7,21131,1,Married,Master,Own,0
531,57,Female,4686,31,8733,27,713,3,10826,2,Married,Master,Rent,1
532,41,Female,5575,20,50000,37,682,3,9773,4,Divorced,Bachelor,Own,1
533,31,Male,8117,4,50000,29,689,3,26332,3,Married,High School,Own,0
534,36,Male,3980,7,33711,19,674,6,15207,1,Married,High School,Own,0
535,27,Male,5828,0,34840,40,645,3,17098,6,Married,Bachelor,Rent,0
536,53,Female,4537,10,21061,28,829,1,17628,1,Divorced,High School,Rent,0
537,35,Male,4277,1,23846,45,850,4,21076,2,Single,Bachelor,Own,1
538,38,Female,3878,18,21255,44,774,2,11338,1,Married,Bachelor,Rent,0
539,33,Female,3446,11,9707,58,759,3,7841,3,Married,Bachelor,Rent,0
540,37,Male,7948,0,50000,54,580,3,28582,4,Married,High School,Rent,0
541,27,Female,3506,9,6130,14,824,5,15067,3,Married,High School,Rent,1
542,47,Female,10120,15,50000,28,578,2,30000,5,Married,High School,Rent,0
543,44,Male,3333,23,33368,40,676,8,21983,4,Divorced,High School,Own,1
544,39,Female,3894,13,34576,15,739,4,11032,2,Divorced,Bachelor,Rent,0
545,45,Female,5897,17,50000,60,626,4,20733,7,Divorced,Bachelor,Own,0
546,40,Male,4027,11,46369,22,748,3,18426,6,Married,Bachelor,Rent,0
547,26,Male,13391,0,50000,47,809,4,30000,2,Married,Bachelor,Own,1
548,48,Female,3323,14,32777,22,737,2,13464,2,Single,High School,Rent,1
549,24,Male,6947,5,44522,42,805,4,30000,5,Married,Bachelor,Own,1
550,30,Female,10465,5,50000,42,550,5,30000,5,Married,Bachelor,Own,0
551,35,Male,2417,15,15915,17,687,4,11864,3,Married,High School,Own,0
552,30,Male,12691,1,50000,60,716,5,30000,4,Single,Bachelor,Own,1
553,69,Female,7343,4,44871,38,561,5,30000,2,Single,Bachelor,Own,1
554,30,Male,4637,5,23419,47,673,2,15238,2,Married,Bachelor,Own,0
555,51,Female,2811,19,7611,32,769,7,15777,2,Married,Bachelor,Rent,0
556,36,Male,2035,6,12863,14,566,3,5658,3,Married,Master,Rent,0
557,18,Male,3574,0,15949,51,665,5,15436,7,Single,High School,Rent,0
558,40,Female,5949,12,29802,55,778,3,25110,1,Single,Bachelor,Rent,0
559,19,Male,3451,1,26234,46,713,2,17475,2,Single,Master,Own,0
560,33,Male,4342,4,33283,60,626,3,22687,6,Divorced,High School,Rent,0
561,27,Male,7096,6,50000,13,821,4,30000,0,Single,Bachelor,Rent,0
562,32,Male,5131,8,22799,53,731,5,19803,2,Single,High School,Rent,0
563,24,Female,5372,5,22279,40,850,2,20357,0,Married,Bachelor,Rent,0
564,34,Male,4822,13,30529,23,389,2,16745,1,Single,High School,Rent,0
565,35,Male,4386,4,25380,57,599,4,14389,5,Married,Master,Own,0
566,40,Female,3347,13,40432,44,701,2,14919,1,Married,High School,Rent,0
567,27,Female,7804,0,42184,13,679,3,28193,3,Single,High School,Own,0
568,32,Male,9472,8,50000,28,657,8,30000,3,Single,Bachelor,Rent,1
569,30,Male,6431,12,45797,60,754,5,20009,3,Married,High School,Rent,0
570,27,Male,9580,9,50000,12,688,3,30000,0,Married,High School,Own,0
571,46,Male,13128,16,50000,16,797,6,30000,0,Married,High School,Own,1
572,50,Female,11402,6,50000,54,605,3,30000,1,Single,Master,Own,0
573,40,Male,2626,4,8887,41,670,3,13994,4,Married,High School,Own,0
574,29,Female,4770,10,36524,45,630,4,20969,5,Single,High School,Own,0
575,22,Male,5365,1,31515,59,774,2,22807,0,Married,High School,Rent,0
576,29,Male,12475,5,50000,50,682,2,30000,6,Single,High School,Own,0
577,40,Male,5185,0,45255,30,671,2,24627,0,Married,Master,Rent,0
578,39,Male,5768,5,25010,58,570,4,17055,3,Single,Bachelor,Rent,0
579,33,Male,6954,9,49856,37,679,4,28098,3,Married,High School,Own,0
580,37,Female,3246,17,12538,41,736,1,20646,0,Married,Master,Rent,0
581,34,Female,5677,6,30461,33,610,2,15472,2,Single,High School,Own,0
582,37,Male,5040,16,41686,38,763,3,6092,2,Married,Bachelor,Rent,1
583,62,Male,6410,36,42374,27,713,4,27886,2,Married,Bachelor,Rent,0
584,42,Male,2604,14,1000,33,630,1,7969,5,Married,Bachelor,Rent,0
585,33,Male,5569,0,32078,52,643,3,18153,5,Married,Bachelor,Rent,0
586,55,Female,2978,24,14014,35,691,6,11786,5,Married,Bachelor,Own,1
587,38,Female,2471,10,24584,44,614,3,10075,2,Single,Bachelor,Rent,0
588,42,Female,3400,4,14062,14,638,6,9780,4,Married,High School,Own,0
589,26,Female,5714,0,47417,18,679,5,24143,3,Married,High School,Rent,0
590,44,Male,13557,12,50000,43,734,6,30000,3,Single,Bachelor,Own,0
591,49,Male,3363,7,26845,23,850,4,17503,0,Single,Bachelor,Rent,0
592,18,Male,2360,0,11281,56,850,3,14002,1,Married,High School,Own,0
593,46,Female,9366,4,50000,54,803,5,30000,0,Married,High School,Rent,0
594,31,Female,2000,0,9895,34,850,5,5357,1,Single,PhD,Rent,1
595,33,Male,2002,7,16548,25,652,2,14529,4,Single,Master,Rent,0
596,18,Male,2567,0,5082,23,772,4,8531,1,Married,High School,Rent,1
597,38,Female,3197,9,8835,39,594,5,8976,4,Single,High School,Rent,1
598,23,Male,2068,3,15118,33,686,7,12556,1,Divorced,Master,Rent,0
599,40,Female,4214,17,46603,37,571,4,19198,8,Single,Master,Rent,1
600,18,Male,5544,0,35279,52,739,3,20511,2,Single,Bachelor,Own,1
601,37,Male,10251,8,50000,53,850,3,30000,1,Divorced,Bachelor,Rent,1
602,36,Female,15000,15,50000,38,753,4,30000,1,Divorced,High School,Own,0
603,28,Female,13690,9,50000,42,681,3,30000,1,Married,Bachelor,Own,1
604,36,Female,8850,1,48393,52,564,3,29831,7,Single,Bachelor,Own,0
605,49,Male,3305,19,4153,26,691,8,13838,4,Single,Bachelor,Rent,0
606,40,Female,11036,6,50000,24,635,3,30000,1,Single,Bachelor,Own,1
607,18,Female,4161,0,13015,59,809,5,9428,2,Married,Master,Rent,1
608,42,Male,10945,20,50000,37,809,4,30000,0,Single,Bachelor,Own,0
609,20,Female,3323,0,14801,46,508,6,13871,2,Single,Bachelor,Rent,0
610,32,Male,3561,12,10850,21,726,4,8437,1,Married,Bachelor,Own,0
611,30,Female,2587,10,20340,42,708,4,3661,0,Married,High School,Rent,0
612,31,Female,3304,8,28288,59,725,3,8796,2,Married,Bachelor,Rent,0
613,31,Male,4720,10,23397,55,656,6,13926,4,Single,High School,Own,0
614,34,Female,5087,7,16562,41,690,4,24763,1,Divorced,Master,Rent,0
615,24,Female,3476,3,4121,24,811,3,11198,1,Single,High School,Own,1
616,43,Male,6235,16,34500,43,706,5,23542,3,Married,Bachelor,Rent,0
617,34,Female,8254,5,42414,53,850,4,28729,1,Married,Master,Own,0
618,26,Male,5778,4,39710,57,529,1,23218,5,Single,Bachelor,Own,0
619,43,Male,5941,16,32704,59,602,2,25229,4,Married,High School,Rent,0
620,49,Female,4201,6,34264,30,632,3,14339,3,Divorced,Bachelor,Rent,0
621,47,Female,3634,23,30513,27,759,4,8362,5,Single,High School,Rent,0
622,36,Male,2000,7,26709,18,569,4,8883,7,Divorced,Master,Rent,0
623,29,Female,2561,4,26682,53,780,6,2712,2,Single,High School,Rent,1
624,36,Male,3028,7,14607,29,617,1,10739,4,Divorced,High School,Own,1
625,51,Female,3026,17,15358,45,577,4,9908,6,Single,High School,Rent,0
626,28,Male,3593,0,21342,17,665,6,9238,2,Single,Bachelor,Rent,0
627,38,Female,4250,3,9988,23,709,5,11679,1,Married,PhD,Rent,1
628,42,Female,2247,12,25690,43,796,3,10441,0,Married,High School,Rent,1
629,28,Female,4301,0,25801,17,697,3,17362,1,Married,High School,Rent,0
630,36,Male,14156,12,50000,55,645,2,30000,6,Single,High School,Own,0
631,18,Male,5638,0,31298,13,773,2,25524,0,Married,High School,Own,0
632,18,Male,4417,0,14561,42,726,4,13396,3,Single,Bachelor,Rent,1
633,48,Male,5795,1,42937,47,725,4,19617,5,Married,Bachelor,Rent,1
634,18,Female,7917,0,35987,33,850,6,21386,1,Divorced,Bachelor,Own,1
635,39,Male,2773,0,24815,40,665,5,11525,5,Single,High School,Rent,0
636,18,Female,2070,0,3278,46,821,2,15391,4,Married,PhD,Rent,0
637,47,Female,3161,17,33112,59,753,2,7240,6,Married,High School,Rent,1
638,34,Male,8984,13,46022,58,597,5,30000,4,Married,Bachelor,Own,0
639,44,Male,8771,4,50000,52,795,4,29272,2,Single,High School,Own,0
640,55,Male,6044,32,38364,50,604,1,25650,5,Married,High School,Rent,0
641,22,Male,3724,0,5904,16,703,3,1935,0,Married,High School,Rent,0
642,34,Female,4180,7,35530,37,850,4,11582,1,Married,Master,Rent,1
643,31,Female,10732,4,50000,54,600,3,30000,4,Single,High School,Own,1
644,28,Male,8445,2,50000,50,820,4,30000,1,Single,Bachelor,Own,0
645,36,Male,15000,1,50000,39,762,3,30000,0,Married,High School,Own,1
646,32,Female,7007,1,50000,25,668,4,26323,6,Single,PhD,Own,1
647,29,Female,4809,4,18904,38,794,1,23607,1,Married,High School,Own,1
648,31,Male,5680,1,19951,26,845,5,7516,2,Married,High School,Rent,0
649,66,Female,13176,2,50000,31,834,6,30000,3,Single,High School,Own,1
650,38,Male,5190,10,28264,21,783,2,25516,1,Married,Bachelor,Rent,0
651,36,Female,5330,11,16213,48,627,5,19280,1,Married,Bachelor,Rent,0
652,38,Male,3566,0,5197,35,452,3,8378,7,Married,High School,Own,0
653,28,Male,6888,1,50000,60,647,4,30000,0,Married,Master,Rent,0
654,39,Female,3993,15,5711,53,678,2,15777,3,Married,Bachelor,Own,0
655,32,Male,6132,7,22731,23,722,4,20123,0,Married,High School,Rent,1
656,23,Female,3696,5,22473,54,777,4,9332,1,Single,Master,Rent,0
657,29,Male,4913,8,36881,43,567,1,13233,4,Single,Bachelor,Rent,0
658,29,Female,5375,2,29838,50,820,7,21968,2,Single,Bachelor,Own,0
659,36,Male,5879,3,47571,36,633,2,22254,2,Married,Master,Rent,1
660,31,Male,6480,12,36601,47,693,3,10149,1,Married,PhD,Rent,1
661,28,Female,4401,9,28595,21,613,5,19828,4,Divorced,Bachelor,Own,0
662,28,Female,10441,4,50000,25,723,5,30000,1,Single,Bachelor,Own,0
663,28,Female,6336,9,20318,37,653,1,24048,2,Married,Bachelor,Rent,1
664,33,Male,2000,1,27984,52,736,3,12836,4,Married,Bachelor,Rent,0
665,42,Female,4952,23,35376,24,832,2,14902,0,Married,High School,Rent,1
666,38,Female,6083,12,47159,31,749,1,26656,3,Married,Bachelor,Own,0
667,33,Male,3394,14,36809,25,581,6,14556,3,Married,Bachelor,Own,0
